IMSI 12 measured RSRP dbm:-140.962dbm
IMSI 12 NRSRP reported value:16
IMSI 12 CE level is: 0
[RecvRaResponse] Tiempo actual: 2905 ms
IMSI 12 got RAR for RAPID 79, setting T-C-RNTI = 1763
IMSI 12 Tiempo total: 56 ms Tiempo actual: 2905 ms
at 2.90321s /NodeList/16/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 12: connected to CellId 1 with RNTI 1763
[RecvRaResponse] Tiempo actual: 3001 ms
IMSI 46 got RAR for RAPID 168, setting T-C-RNTI = 1834
IMSI 46 Tiempo total: 2648 ms Tiempo actual: 3001 ms
at 2.99921s /NodeList/50/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 46: connected to CellId 1 with RNTI 1834
IMSI 110 measured RSRP dbm:-144.95dbm
IMSI 110 NRSRP reported value:12
IMSI 110 CE level is: 1
IMSI 53 measured RSRP dbm:-142.657dbm
IMSI 53 NRSRP reported value:14
IMSI 53 CE level is: 0
IMSI 139 measured RSRP dbm:-135.942dbm
IMSI 139 NRSRP reported value:21
IMSI 139 CE level is: 0
[RecvRaResponse] Tiempo actual: 3425 ms
IMSI 139 got RAR for RAPID 40, setting T-C-RNTI = 1850
IMSI 139 Tiempo total: 16 ms Tiempo actual: 3425 ms
at 3.42321s /NodeList/143/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 139: connected to CellId 1 with RNTI 1850
IMSI 124 measured RSRP dbm:-133.6dbm
IMSI 124 NRSRP reported value:23
IMSI 124 CE level is: 0
[RecvRaResponse] Tiempo actual: 3551 ms
IMSI 42 got RAR for RAPID 45, setting T-C-RNTI = 2003
IMSI 42 Tiempo total: 2014 ms Tiempo actual: 3551 ms
at 3.54921s /NodeList/46/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 42: connected to CellId 1 with RNTI 2003
[RecvRaResponse] Tiempo actual: 3641 ms
IMSI 91 got RAR for RAPID 45, setting T-C-RNTI = 2143
IMSI 91 Tiempo total: 2744 ms Tiempo actual: 3641 ms
at 3.63921s /NodeList/95/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 91: connected to CellId 1 with RNTI 2143
IMSI 22 measured RSRP dbm:-146.356dbm
IMSI 22 NRSRP reported value:10
IMSI 22 CE level is: 1
IMSI 74 measured RSRP dbm:-148.281dbm
IMSI 74 NRSRP reported value:8
IMSI 74 CE level is: 1
IMSI 100 measured RSRP dbm:-151.472dbm
IMSI 100 NRSRP reported value:5
IMSI 100 CE level is: 1
IMSI 107 measured RSRP dbm:-154.733dbm
IMSI 107 NRSRP reported value:2
IMSI 107 CE level is: 2
IMSI 38 measured RSRP dbm:-131.105dbm
IMSI 38 NRSRP reported value:25
IMSI 38 CE level is: 0
IMSI 98 measured RSRP dbm:-129.519dbm
IMSI 98 NRSRP reported value:27
IMSI 98 CE level is: 0
IMSI 145 measured RSRP dbm:-128.448dbm
IMSI 145 NRSRP reported value:28
IMSI 145 CE level is: 0
[RecvRaResponse] Tiempo actual: 5105 ms
IMSI 145 got RAR for RAPID 74, setting T-C-RNTI = 2830
IMSI 145 Tiempo total: 16 ms Tiempo actual: 5105 ms
[RecvRaResponse] Tiempo actual: 5105 ms
IMSI 38 got RAR for RAPID 83, setting T-C-RNTI = 2831
IMSI 38 Tiempo total: 16 ms Tiempo actual: 5105 ms
[RecvRaResponse] Tiempo actual: 5105 ms
IMSI 98 got RAR for RAPID 70, setting T-C-RNTI = 2829
IMSI 98 Tiempo total: 16 ms Tiempo actual: 5105 ms
at 5.10321s /NodeList/149/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 145: connected to CellId 1 with RNTI 2830
at 5.10321s /NodeList/42/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 38: connected to CellId 1 with RNTI 2831
at 5.10321s /NodeList/102/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 98: connected to CellId 1 with RNTI 2829
[RecvRaResponse] Tiempo actual: 5522 ms
IMSI 100 got RAR for RAPID 34, setting T-C-RNTI = 3016
IMSI 100 Tiempo total: 689 ms Tiempo actual: 5522 ms
at 5.52021s /NodeList/104/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 100: connected to CellId 1 with RNTI 3016
IMSI 46 measured RSRP dbm:-153.533dbm
IMSI 46 NRSRP reported value:3
IMSI 46 CE level is: 1
[RecvRaResponse] Tiempo actual: 5561 ms
IMSI 54 got RAR for RAPID 87, setting T-C-RNTI = 3061
IMSI 54 Tiempo total: 4248 ms Tiempo actual: 5561 ms
at 5.55921s /NodeList/58/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 54: connected to CellId 1 with RNTI 3061
IMSI 12 measured RSRP dbm:-140.962dbm
IMSI 12 NRSRP reported value:16
IMSI 12 CE level is: 0
IMSI 91 measured RSRP dbm:-154.842dbm
IMSI 91 NRSRP reported value:2
IMSI 91 CE level is: 2
IMSI 42 measured RSRP dbm:-154.931dbm
IMSI 42 NRSRP reported value:2
IMSI 42 CE level is: 2
IMSI 139 measured RSRP dbm:-135.942dbm
IMSI 139 NRSRP reported value:21
IMSI 139 CE level is: 0
[RecvRaResponse] Tiempo actual: 6701 ms
IMSI 151 got RAR for RAPID 64, setting T-C-RNTI = 3575
IMSI 151 Tiempo total: 5804 ms Tiempo actual: 6701 ms
at 6.69921s /NodeList/155/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 151: connected to CellId 1 with RNTI 3575
IMSI 38 measured RSRP dbm:-131.105dbm
IMSI 38 NRSRP reported value:25
IMSI 38 CE level is: 0
IMSI 98 measured RSRP dbm:-129.519dbm
IMSI 98 NRSRP reported value:27
IMSI 98 CE level is: 0
IMSI 145 measured RSRP dbm:-128.448dbm
IMSI 145 NRSRP reported value:28
IMSI 145 CE level is: 0
[RecvRaResponse] Tiempo actual: 7481 ms
IMSI 79 got RAR for RAPID 29, setting T-C-RNTI = 4201
IMSI 79 Tiempo total: 6872 ms Tiempo actual: 7481 ms
at 7.47921s /NodeList/83/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 79: connected to CellId 1 with RNTI 4201
[RecvRaResponse] Tiempo actual: 7505 ms
IMSI 145 got RAR for RAPID 31, setting T-C-RNTI = 4208
IMSI 145 Tiempo total: 16 ms Tiempo actual: 7505 ms
[RecvRaResponse] Tiempo actual: 7505 ms
IMSI 98 got RAR for RAPID 70, setting T-C-RNTI = 4210
IMSI 98 Tiempo total: 16 ms Tiempo actual: 7505 ms
at 7.50321s /NodeList/149/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 145: connected to CellId 1 with RNTI 4208
at 7.50321s /NodeList/102/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 98: connected to CellId 1 with RNTI 4210
[RecvRaResponse] Tiempo actual: 7545 ms
IMSI 38 got RAR for RAPID 81, setting T-C-RNTI = 4213
IMSI 38 Tiempo total: 56 ms Tiempo actual: 7545 ms
at 7.54321s /NodeList/42/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 38: connected to CellId 1 with RNTI 4213
IMSI 54 measured RSRP dbm:-147.603dbm
IMSI 54 NRSRP reported value:9
IMSI 54 CE level is: 1
[RecvRaResponse] Tiempo actual: 8121 ms
IMSI 139 got RAR for RAPID 150, setting T-C-RNTI = 4417
IMSI 139 Tiempo total: 1752 ms Tiempo actual: 8121 ms
at 8.11921s /NodeList/143/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 139: connected to CellId 1 with RNTI 4417
[RecvRaResponse] Tiempo actual: 8621 ms
IMSI 9 got RAR for RAPID 99, setting T-C-RNTI = 4515
IMSI 9 Tiempo total: 7948 ms Tiempo actual: 8621 ms
at 8.61921s /NodeList/13/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 9: connected to CellId 1 with RNTI 4515
IMSI 100 measured RSRP dbm:-151.472dbm
IMSI 100 NRSRP reported value:5
IMSI 100 CE level is: 1
IMSI 151 measured RSRP dbm:-154.83dbm
IMSI 151 NRSRP reported value:2
IMSI 151 CE level is: 2
IMSI 38 measured RSRP dbm:-131.105dbm
IMSI 38 NRSRP reported value:25
IMSI 38 CE level is: 0
IMSI 98 measured RSRP dbm:-129.519dbm
IMSI 98 NRSRP reported value:27
IMSI 98 CE level is: 0
IMSI 145 measured RSRP dbm:-128.448dbm
IMSI 145 NRSRP reported value:28
IMSI 145 CE level is: 0
[RecvRaResponse] Tiempo actual: 9945 ms
IMSI 145 got RAR for RAPID 45, setting T-C-RNTI = 5280
IMSI 145 Tiempo total: 56 ms Tiempo actual: 9945 ms
[RecvRaResponse] Tiempo actual: 9945 ms
IMSI 38 got RAR for RAPID 63, setting T-C-RNTI = 5281
IMSI 38 Tiempo total: 56 ms Tiempo actual: 9945 ms
at 9.94321s /NodeList/149/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 145: connected to CellId 1 with RNTI 5280
at 9.94321s /NodeList/42/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 38: connected to CellId 1 with RNTI 5281
